frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags.ack,tcp.flags.syn,tcp.flags.fin,udp.srcport,udp.dstport,udp.length,icmp.type,icmp.code,ip.proto,tcp.len,ip.len
"Mar 29, 2024 10:48:42.844675000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:42.864892000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:42.865064000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:42.884932000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:42.885124000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:42.898938000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:42.898940000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:42.898941000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:42.898942000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:42.898989000 EDT","192.168.1.71","202.28.95.174","38370","80","True","False","False",,,,,,"6","0","52"
"Mar 29, 2024 10:48:42.899041000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:42.899043000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:42.899044000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:42.899045000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:42.899112000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","1400","1452"
"Mar 29, 2024 10:48:42.899113000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:42.899114000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:42.899116000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:42.899123000 EDT","192.168.1.71","202.28.95.174","38370","80","True","False","False",,,,,,"6","0","64"
"Mar 29, 2024 10:48:42.899136000 EDT","192.168.1.71","202.28.95.174","38370","80","True","False","False",,,,,,"6","0","64"
"Mar 29, 2024 10:48:42.899148000 EDT","192.168.1.71","202.28.95.174","38370","80","True","False","False",,,,,,"6","0","64"
"Mar 29, 2024 10:48:42.904035000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:42.904230000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:42.923545000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:42.923873000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:42.943153000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:42.943428000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:42.963026000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:42.963279000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:42.984038000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:42.984237000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.005042000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.005225000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.025013000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.025209000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.045768000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.046000000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.065244000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.065507000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.084887000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.085102000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.105974000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.106227000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.126439000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.126644000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.147224000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.147508000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.166865000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.167068000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.186444000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.186599000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.206111000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.206226000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.227218000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.227489000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.247201000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.247466000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.267866000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.268166000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.288916000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.289118000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.308757000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.308987000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.309589000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","1400","1452"
"Mar 29, 2024 10:48:43.309591000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:43.309592000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:43.309593000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:43.309593000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:43.309623000 EDT","192.168.1.71","202.28.95.174","38370","80","True","False","False",,,,,,"6","0","52"
"Mar 29, 2024 10:48:43.309709000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:43.309710000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:43.309711000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:43.309712000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","1400","1452"
"Mar 29, 2024 10:48:43.309794000 EDT","192.168.1.71","202.28.95.174","38370","80","True","False","False",,,,,,"6","0","52"
"Mar 29, 2024 10:48:43.328908000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.329120000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.348874000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.349050000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.368502000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.368669000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.388982000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.389162000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.409957000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.410134000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.429711000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.429974000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.449352000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.449505000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.470175000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.470350000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.489905000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.490078000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.510986000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.511297000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.531290000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.531460000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.551426000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.551674000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.571224000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.571460000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.591053000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.591252000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.610737000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.611026000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.615514000 EDT",,,,,,,,,,,,,,,
"Mar 29, 2024 10:48:43.624844000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","4200","4252"
"Mar 29, 2024 10:48:43.624846000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:43.624847000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:43.624848000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:43.624889000 EDT","192.168.1.71","202.28.95.174","38370","80","True","False","False",,,,,,"6","0","52"
"Mar 29, 2024 10:48:43.624980000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:43.624982000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:43.624984000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:43.624985000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:43.625014000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:43.625108000 EDT","192.168.1.71","202.28.95.174","38370","80","True","False","False",,,,,,"6","0","52"
"Mar 29, 2024 10:48:43.630345000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.630520000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.634739000 EDT","192.168.1.64","224.0.0.251",,,,,,"5353","5353","573",,,"17",,"593"
"Mar 29, 2024 10:48:43.649803000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.649976000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.669688000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.669848000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.689470000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.689620000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.709549000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.709667000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.730687000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.730853000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.749966000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.750109000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.770921000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.771087000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.791928000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.792219000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.812479000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.812632000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.833521000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.833694000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.853134000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.853342000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.872748000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.872942000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.892490000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.892680000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.911849000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.912227000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.932889000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.933080000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.954189000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.954323000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.971834000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.971984000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.992204000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:43.992361000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:44.012304000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:44.012469000 EDT","192.168.1.71","192.168.1.76","22","36334","True","False","False",,,,,,"6","36","88"
"Mar 29, 2024 10:48:44.025117000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.025119000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.025120000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.025121000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.025177000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.025178000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.025179000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.025180000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.025234000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.025235000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.025235000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","1400","1452"
"Mar 29, 2024 10:48:44.025323000 EDT","192.168.1.71","202.28.95.174","38370","80","True","False","False",,,,,,"6","0","52"
"Mar 29, 2024 10:48:44.054409000 EDT","192.168.1.76","192.168.1.71","36334","22","True","False","False",,,,,,"6","0","52"
"Mar 29, 2024 10:48:44.435976000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.435977000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.435978000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.435979000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.436045000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.436046000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.436047000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","4200","4252"
"Mar 29, 2024 10:48:44.436160000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.436161000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.436162000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.436162000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.436257000 EDT","192.168.1.71","202.28.95.174","38370","80","True","False","False",,,,,,"6","0","52"
"Mar 29, 2024 10:48:44.846042000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.846043000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.846044000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.846045000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.846090000 EDT","192.168.1.71","202.28.95.174","38370","80","True","False","False",,,,,,"6","0","52"
"Mar 29, 2024 10:48:44.846217000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.846218000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.846219000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.846220000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.846281000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.846282000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.846283000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:44.846284000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","1400","1452"
"Mar 29, 2024 10:48:44.846381000 EDT","192.168.1.71","202.28.95.174","38370","80","True","False","False",,,,,,"6","0","52"
"Mar 29, 2024 10:48:45.254250000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:45.254252000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:45.254253000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:45.254253000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:45.254355000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:45.254356000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:45.254357000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","1400","1452"
"Mar 29, 2024 10:48:45.254358000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:45.254359000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:45.254391000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:45.254392000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:45.254393000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:45.254589000 EDT","192.168.1.71","202.28.95.174","38370","80","True","False","False",,,,,,"6","0","52"
"Mar 29, 2024 10:48:45.665606000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
"Mar 29, 2024 10:48:45.665608000 EDT","202.28.95.174","192.168.1.71","80","38370","True","False","False",,,,,,"6","2800","2852"
